itemset support
"CATL_1 SANI_2 TACT_11 ==> ASCEN_2" " 481416 #CONF: 0.8505132236807237"
"ASCEN_2 SANI_2 TACT_11 ==> CATL_1" " 481416 #CONF: 1.0"
"ASCEN_2 CATL_1 TACT_11 ==> SANI_2" " 481416 #CONF: 0.9760971604099715"
"SANI_2 TACT_11 ==> ASCEN_2 CATL_1" " 481416 #CONF: 0.8505132236807237"
"ASCEN_2 TACT_11 ==> CATL_1 SANI_2" " 481416 #CONF: 0.9760971604099715"
"CATL_1 SEXE_1 STOCD_10 ==> ASCEN_2" " 365675 #CONF: 0.9375729123667066"
"ASCEN_2 SEXE_1 STOCD_10 ==> CATL_1" " 365675 #CONF: 1.0"
"SEXE_1 STOCD_10 ==> ASCEN_2 CATL_1" " 365675 #CONF: 0.9375729123667066"
"CATL_1 SEXE_2 STOCD_10 ==> ASCEN_2" " 377780 #CONF: 0.9258882552038018"
"ASCEN_2 SEXE_2 STOCD_10 ==> CATL_1" " 377780 #CONF: 1.0"
"SEXE_2 STOCD_10 ==> ASCEN_2 CATL_1" " 377780 #CONF: 0.9258882552038018"
"CATL_1 STOCD_10 TACT_11 ==> ASCEN_2" " 314768 #CONF: 0.9329997747293789"
"ASCEN_2 STOCD_10 TACT_11 ==> CATL_1" " 314768 #CONF: 1.0"
"STOCD_10 TACT_11 ==> ASCEN_2 CATL_1" " 314768 #CONF: 0.9329997747293789"
"ASCEN_2 CMBL_2 GARL_1 ==> INAT_11" " 321797 #CONF: 0.8924798580006379"
"ASCEN_2 CMBL_2 GARL_1 ==> SANI_2" " 352979 #CONF: 0.9789607976370419"
"ASCEN_2 CMBL_2 SANI_2 ==> INAT_11" " 466409 #CONF: 0.8748192343978888"
"ASCEN_2 CMBL_2 INAT_11 ==> SANI_2" " 466409 #CONF: 0.9755306332460448"
"ASCEN_2 CMBL_2 NA38_ZZ ==> SANI_2" " 318575 #CONF: 0.9683866555209363"
"COUPLE_1 GARL_1 INAT_11 ==> ASCEN_2" " 418751 #CONF: 0.9020004437293079"
"ASCEN_2 COUPLE_1 GARL_1 ==> INAT_11" " 418751 #CONF: 0.8909538875283775"
"COUPLE_1 GARL_1 SANI_2 ==> ASCEN_2" " 461254 #CONF: 0.8941093004006738"
"ASCEN_2 COUPLE_1 GARL_1 ==> SANI_2" " 461254 #CONF: 0.9813852252006902"
"COUPLE_1 GARL_1 ==> ASCEN_2 SANI_2" " 461254 #CONF: 0.8765121484955476"
"COUPLE_1 GARL_1 STOCD_10 ==> ASCEN_2" " 366101 #CONF: 0.9441944194419442"
"ASCEN_2 COUPLE_1 STOCD_10 ==> GARL_1" " 366101 #CONF: 0.8521547048773561"
"COUPLE_1 INAT_11 SANI_2 ==> ASCEN_2" " 514349 #CONF: 0.8918367346938776"
"ASCEN_2 COUPLE_1 SANI_2 ==> INAT_11" " 514349 #CONF: 0.873338132867869"
"ASCEN_2 COUPLE_1 INAT_11 ==> SANI_2" " 514349 #CONF: 0.9805453775969681"
"COUPLE_1 INAT_11 ==> ASCEN_2 SANI_2" " 514349 #CONF: 0.8695510311727085"
"ASCEN_2 COUPLE_1 ==> INAT_11 SANI_2" " 514349 #CONF: 0.8525055607304695"
"COUPLE_1 INAT_11 STOCD_10 ==> ASCEN_2" " 386655 #CONF: 0.9465192336879623"
"ASCEN_2 COUPLE_1 STOCD_10 ==> INAT_11" " 386655 #CONF: 0.8999972068209433"
"COUPLE_1 INAT_11 TACT_11 ==> ASCEN_2" " 307159 #CONF: 0.8937666585192686"
"ASCEN_2 COUPLE_1 TACT_11 ==> INAT_11" " 307159 #CONF: 0.8931429335752585"
"COUPLE_1 SANI_2 SEXE_1 ==> ASCEN_2" " 295045 #CONF: 0.8744820595505551"
"ASCEN_2 COUPLE_1 SEXE_1 ==> SANI_2" " 295045 #CONF: 0.9760361773005303"
"COUPLE_1 SANI_2 STOCD_10 ==> ASCEN_2" " 421740 #CONF: 0.942650615335786"
"ASCEN_2 COUPLE_1 STOCD_10 ==> SANI_2" " 421740 #CONF: 0.9816627794924794"
"COUPLE_1 STOCD_10 ==> ASCEN_2 SANI_2" " 421740 #CONF: 0.9251281061350555"
"COUPLE_1 SANI_2 TACT_11 ==> ASCEN_2" " 336952 #CONF: 0.8837065361636952"
"ASCEN_2 COUPLE_1 TACT_11 ==> SANI_2" " 336952 #CONF: 0.9797736603975482"
"COUPLE_1 TACT_11 ==> ASCEN_2 SANI_2" " 336952 #CONF: 0.8615142310721116"
"ASCEN_2 CS1_8 INAT_11 ==> COUPLE_2" " 302067 #CONF: 0.8858581533661009"
"ASCEN_2 COUPLE_2 CS1_8 ==> INAT_11" " 302067 #CONF: 0.9216159483521379"
"ASCEN_2 CS1_8 NA38_ZZ ==> COUPLE_2" " 327758 #CONF: 0.8562009378142919"
"ASCEN_2 COUPLE_2 CS1_8 ==> NA38_ZZ" " 327758 #CONF: 1.0"
"ASCEN_2 CS1_8 ==> COUPLE_2 NA38_ZZ" " 327758 #CONF: 0.8562009378142919"
"ASCEN_2 CS1_8 SANI_2 ==> COUPLE_2" " 317852 #CONF: 0.8575460066423313"
"ASCEN_2 COUPLE_2 CS1_8 ==> SANI_2" " 317852 #CONF: 0.9697764814283709"
"COUPLE_2 GARL_1 INAT_11 ==> ASCEN_2" " 364670 #CONF: 0.8507466516737549"
"ASCEN_2 COUPLE_2 GARL_1 ==> INAT_11" " 364670 #CONF: 0.9415722736180574"
"ASCEN_2 COUPLE_2 GARL_1 ==> SANI_2" " 377888 #CONF: 0.9757009442317176"
"ASCEN_2 COUPLE_2 NA38_ZZ ==> INAT_11" " 413791 #CONF: 0.9170777870861646"
"ASCEN_2 COUPLE_2 SANI_2 ==> INAT_11" " 534674 #CONF: 0.9211132454153136"
"ASCEN_2 COUPLE_2 INAT_11 ==> SANI_2" " 534674 #CONF: 0.9698333953074977"
"ASCEN_2 COUPLE_2 ==> INAT_11 SANI_2" " 534674 #CONF: 0.8903769006982479"
"COUPLE_2 INAT_11 STOCD_10 ==> ASCEN_2" " 298063 #CONF: 0.9196863853473705"
"ASCEN_2 COUPLE_2 STOCD_10 ==> INAT_11" " 298063 #CONF: 0.9497382399143505"
"COUPLE_2 STOCD_10 ==> ASCEN_2 INAT_11" " 298063 #CONF: 0.8710962387117515"
"ASCEN_2 COUPLE_2 NA38_ZZ ==> SANI_2" " 436001 #CONF: 0.966301423296676"
"ASCEN_2 COUPLE_2 SEXE_2 ==> SANI_2" " 304392 #CONF: 0.9691080723984782"
"COUPLE_2 SANI_2 STOCD_10 ==> ASCEN_2" " 305989 #CONF: 0.9174697314055782"
"ASCEN_2 COUPLE_2 STOCD_10 ==> SANI_2" " 305989 #CONF: 0.9749933882875506"
"COUPLE_2 STOCD_10 ==> ASCEN_2 SANI_2" " 305989 #CONF: 0.8942601630768332"
"ASCEN_2 CS1_8 NA38_ZZ ==> INAT_11" " 340988 #CONF: 0.8907616149214352"
"ASCEN_2 CS1_8 INAT_11 ==> NA38_ZZ" " 340988 #CONF: 1.0"
"ASCEN_2 CS1_8 ==> INAT_11 NA38_ZZ" " 340988 #CONF: 0.8907616149214352"
"ASCEN_2 CS1_8 SANI_2 ==> INAT_11" " 331737 #CONF: 0.8950069202191807"
"ASCEN_2 CS1_8 INAT_11 ==> SANI_2" " 331737 #CONF: 0.9728700130209861"
"ASCEN_2 CS1_8 ==> INAT_11 SANI_2" " 331737 #CONF: 0.8665952639072112"
"ASCEN_2 CS1_8 SANI_2 ==> NA38_ZZ" " 370653 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ ==> SANI_2" " 370653 #CONF: 0.9682553780645499"
"ASCEN_2 CS1_8 ==> NA38_ZZ SANI_2" " 370653 #CONF: 0.9682553780645499"
"GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2" " 449921 #CONF: 0.8803165782934512"
"ASCEN_2 GARL_1 NA38_ZZ ==> INAT_11" " 449921 #CONF: 0.9144438392247407"
"GARL_1 INAT_11 SANI_2 ==> ASCEN_2" " 768709 #CONF: 0.8778032679432558"
"ASCEN_2 GARL_1 SANI_2 ==> INAT_11" " 768709 #CONF: 0.9160654573361838"
"ASCEN_2 GARL_1 INAT_11 ==> SANI_2" " 768709 #CONF: 0.9812208250736194"
"GARL_1 INAT_11 ==> ASCEN_2 SANI_2" " 768709 #CONF: 0.8609185412826158"
"ASCEN_2 GARL_1 ==> INAT_11 SANI_2" " 768709 #CONF: 0.8966606866658424"
"GARL_1 INAT_11 SEXE_1 ==> ASCEN_2" " 386929 #CONF: 0.8839383825299898"
"ASCEN_2 GARL_1 SEXE_1 ==> INAT_11" " 386929 #CONF: 0.9147928098749554"
"GARL_1 INAT_11 SEXE_2 ==> ASCEN_2" " 396492 #CONF: 0.8711027526523581"
"ASCEN_2 GARL_1 SEXE_2 ==> INAT_11" " 396492 #CONF: 0.9128756046627818"
"GARL_1 INAT_11 STOCD_10 ==> ASCEN_2" " 572623 #CONF: 0.9371100986495421"
"ASCEN_2 GARL_1 STOCD_10 ==> INAT_11" " 572623 #CONF: 0.924250347830859"
"GARL_1 STOCD_10 ==> ASCEN_2 INAT_11" " 572623 #CONF: 0.8642244176605"
"GARL_1 INAT_11 TACT_11 ==> ASCEN_2" " 333500 #CONF: 0.8734848246744403"
"ASCEN_2 GARL_1 TACT_11 ==> INAT_11" " 333500 #CONF: 0.9129832514796625"
"GARL_1 NA38_ZZ SANI_2 ==> ASCEN_2" " 480703 #CONF: 0.8736972776875066"
"ASCEN_2 GARL_1 NA38_ZZ ==> SANI_2" " 480703 #CONF: 0.9770068453058437"
"GARL_1 NA38_ZZ ==> ASCEN_2 SANI_2" " 480703 #CONF: 0.8523510877293771"
"GARL_1 NA38_ZZ STOCD_10 ==> ASCEN_2" " 356144 #CONF: 0.9341874019630988"
"GARL_1 SANI_2 SEXE_1 ==> ASCEN_2" " 413731 #CONF: 0.8775173443568006"
"ASCEN_2 GARL_1 SEXE_1 ==> SANI_2" " 413731 #CONF: 0.9781591558719434"
"GARL_1 SEXE_1 ==> ASCEN_2 SANI_2" " 413731 #CONF: 0.8571023121590855"
"GARL_1 SANI_2 SEXE_2 ==> ASCEN_2" " 425411 #CONF: 0.8649307504005335"
"ASCEN_2 GARL_1 SEXE_2 ==> SANI_2" " 425411 #CONF: 0.9794581576808578"
"GARL_1 SANI_2 STOCD_10 ==> ASCEN_2" " 608652 #CONF: 0.9352553139506474"
"ASCEN_2 GARL_1 STOCD_10 ==> SANI_2" " 608652 #CONF: 0.9824034708838939"
"GARL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 608652 #CONF: 0.9186007552227182"
"GARL_1 SANI_2 TACT_11 ==> ASCEN_2" " 358439 #CONF: 0.8676200411977857"
"ASCEN_2 GARL_1 TACT_11 ==> SANI_2" " 358439 #CONF: 0.9812557831397863"
"GARL_1 TACT_11 ==> ASCEN_2 SANI_2" " 358439 #CONF: 0.8504960291566911"
"GARL_1 SEXE_1 STOCD_10 ==> ASCEN_2" " 306476 #CONF: 0.9408088212722328"
"GARL_1 SEXE_2 STOCD_10 ==> ASCEN_2" " 313078 #CONF: 0.9294892348617099"
"ASCEN_2 NA38_ZZ SANI_2 ==> INAT_11" " 613515 #CONF: 0.89174339929796"
"ASCEN_2 INAT_11 NA38_ZZ ==> SANI_2" " 613515 #CONF: 0.9720034981764488"
"ASCEN_2 NA38_ZZ ==> INAT_11 SANI_2" " 613515 #CONF: 0.8633322826313331"
"ASCEN_2 NA38_ZZ SEXE_1 ==> INAT_11" " 295571 #CONF: 0.894168577600029"
"ASCEN_2 NA38_ZZ SEXE_2 ==> INAT_11" " 335615 #CONF: 0.8830068248430601"
"INAT_11 NA38_ZZ STOCD_10 ==> ASCEN_2" " 395782 #CONF: 0.9329376378962454"
"ASCEN_2 NA38_ZZ STOCD_10 ==> INAT_11" " 395782 #CONF: 0.9232423656420652"
"NA38_ZZ STOCD_10 ==> ASCEN_2 INAT_11" " 395782 #CONF: 0.8591442898387132"
"INAT_11 NPERR_2 SANI_2 ==> ASCEN_2" " 322047 #CONF: 0.8568703254833826"
"ASCEN_2 NPERR_2 SANI_2 ==> INAT_11" " 322047 #CONF: 0.9061230346752501"
"ASCEN_2 INAT_11 NPERR_2 ==> SANI_2" " 322047 #CONF: 0.9773126610282135"
"ASCEN_2 NPERR_2 ==> INAT_11 SANI_2" " 322047 #CONF: 0.8834096831710327"
"INAT_11 SANI_2 SEXE_1 ==> ASCEN_2" " 512694 #CONF: 0.8587839195979899"
"ASCEN_2 SANI_2 SEXE_1 ==> INAT_11" " 512694 #CONF: 0.8977024012550822"
"ASCEN_2 INAT_11 SEXE_1 ==> SANI_2" " 512694 #CONF: 0.9737962734334935"
"ASCEN_2 SEXE_1 ==> INAT_11 SANI_2" " 512694 #CONF: 0.8708962335462895"
"ASCEN_2 SANI_2 SEXE_2 ==> INAT_11" " 536329 #CONF: 0.8964320157514796"
"ASCEN_2 INAT_11 SEXE_2 ==> SANI_2" " 536329 #CONF: 0.9762636770549485"
"ASCEN_2 SEXE_2 ==> INAT_11 SANI_2" " 536329 #CONF: 0.8718755283315777"
"INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 671423 #CONF: 0.9346921217925873"
"ASCEN_2 SANI_2 STOCD_10 ==> INAT_11" " 671423 #CONF: 0.9226277913893771"
"ASCEN_2 INAT_11 STOCD_10 ==> SANI_2" " 671423 #CONF: 0.9805832474098826"
"SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 671423 #CONF: 0.8597934210256726"
"INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 671423 #CONF: 0.9165008176425141"
"ASCEN_2 STOCD_10 ==> INAT_11 SANI_2" " 671423 #CONF: 0.9031118225043883"
"INAT_11 SANI_2 TACT_11 ==> ASCEN_2" " 435508 #CONF: 0.8622845070812948"
"ASCEN_2 SANI_2 TACT_11 ==> INAT_11" " 435508 #CONF: 0.9046396463765226"
"ASCEN_2 INAT_11 TACT_11 ==> SANI_2" " 435508 #CONF: 0.9793893490272627"
"ASCEN_2 TACT_11 ==> INAT_11 SANI_2" " 435508 #CONF: 0.8830161900224045"
"INAT_11 SEXE_1 STOCD_10 ==> ASCEN_2" " 337439 #CONF: 0.9405493243544575"
"ASCEN_2 SEXE_1 STOCD_10 ==> INAT_11" " 337439 #CONF: 0.9227838928009845"
"SEXE_1 STOCD_10 ==> ASCEN_2 INAT_11" " 337439 #CONF: 0.8651771818585058"
"INAT_11 SEXE_2 STOCD_10 ==> ASCEN_2" " 347279 #CONF: 0.9289856778287224"
"ASCEN_2 SEXE_2 STOCD_10 ==> INAT_11" " 347279 #CONF: 0.9192625337498015"
"SEXE_2 STOCD_10 ==> ASCEN_2 INAT_11" " 347279 #CONF: 0.8511343834478297"
"ASCEN_2 NA38_ZZ SEXE_1 ==> SANI_2" " 319782 #CONF: 0.9674122836208305"
"ASCEN_2 NA38_ZZ SEXE_2 ==> SANI_2" " 368213 #CONF: 0.9687725280334244"
"NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2" " 418603 #CONF: 0.9307977097114903"
"ASCEN_2 NA38_ZZ STOCD_10 ==> SANI_2" " 418603 #CONF: 0.9764770100329611"
"NA38_ZZ STOCD_10 ==> ASCEN_2 SANI_2" " 418603 #CONF: 0.9086830051880956"
"SANI_2 SEXE_1 STOCD_10 ==> ASCEN_2" " 357791 #CONF: 0.9379589311508243"
"ASCEN_2 SEXE_1 STOCD_10 ==> SANI_2" " 357791 #CONF: 0.9784398714705681"
"SEXE_1 STOCD_10 ==> ASCEN_2 SANI_2" " 357791 #CONF: 0.9173587198703667"
"SANI_2 SEXE_2 STOCD_10 ==> ASCEN_2" " 369938 #CONF: 0.9261068205429899"
"ASCEN_2 SEXE_2 STOCD_10 ==> SANI_2" " 369938 #CONF: 0.9792418868124305"
"SEXE_2 STOCD_10 ==> ASCEN_2 SANI_2" " 369938 #CONF: 0.9066685620032401"
"SANI_2 STOCD_10 TACT_11 ==> ASCEN_2" " 309126 #CONF: 0.9333880858850137"
"ASCEN_2 STOCD_10 TACT_11 ==> SANI_2" " 309126 #CONF: 0.9820756874904691"
"STOCD_10 TACT_11 ==> ASCEN_2 SANI_2" " 309126 #CONF: 0.9162763951958076"
"CMBL_2 COUPLE_1 SANI_2 ==> CATL_1" " 298785 #CONF: 1.0"
"CATL_1 CMBL_2 COUPLE_1 ==> SANI_2" " 298785 #CONF: 0.9739802521131673"
"CMBL_2 COUPLE_1 ==> CATL_1 SANI_2" " 298785 #CONF: 0.9739802521131673"
"CMBL_2 COUPLE_2 INAT_11 ==> CATL_1" " 323038 #CONF: 1.0"
"CATL_1 CMBL_2 COUPLE_2 ==> INAT_11" " 323038 #CONF: 0.8952463300603873"
"CMBL_2 COUPLE_2 ==> CATL_1 INAT_11" " 323038 #CONF: 0.8952463300603873"
"CMBL_2 COUPLE_2 SANI_2 ==> CATL_1" " 349061 #CONF: 1.0"
"CATL_1 CMBL_2 COUPLE_2 ==> SANI_2" " 349061 #CONF: 0.9673647658083844"
"CMBL_2 COUPLE_2 ==> CATL_1 SANI_2" " 349061 #CONF: 0.9673647658083844"
"CMBL_2 GARL_1 INAT_11 ==> CATL_1" " 380600 #CONF: 1.0"
"CATL_1 CMBL_2 GARL_1 ==> INAT_11" " 380600 #CONF: 0.8892274048391167"
"CMBL_2 GARL_1 ==> CATL_1 INAT_11" " 380600 #CONF: 0.8892274048391167"
"CMBL_2 GARL_1 SANI_2 ==> CATL_1" " 418612 #CONF: 1.0"
"CATL_1 CMBL_2 GARL_1 ==> SANI_2" " 418612 #CONF: 0.9780379989346093"
"CMBL_2 GARL_1 ==> CATL_1 SANI_2" " 418612 #CONF: 0.9780379989346093"
"CMBL_2 INAT_11 NA38_ZZ ==> CATL_1" " 344684 #CONF: 1.0"
"CATL_1 CMBL_2 NA38_ZZ ==> INAT_11" " 344684 #CONF: 0.8546272764464501"
"CMBL_2 NA38_ZZ ==> CATL_1 INAT_11" " 344684 #CONF: 0.8546272764464501"
"CMBL_2 INAT_11 SANI_2 ==> CATL_1" " 561312 #CONF: 1.0"
"CATL_1 CMBL_2 SANI_2 ==> INAT_11" " 561312 #CONF: 0.8664281326117627"
"CATL_1 CMBL_2 INAT_11 ==> SANI_2" " 561312 #CONF: 0.9752449788032524"
"CMBL_2 SANI_2 ==> CATL_1 INAT_11" " 561312 #CONF: 0.8664281326117627"
"CMBL_2 INAT_11 ==> CATL_1 SANI_2" " 561312 #CONF: 0.9752449788032524"
"CMBL_2 INAT_11 SEXE_2 ==> CATL_1" " 302383 #CONF: 1.0"
"CATL_1 CMBL_2 SEXE_2 ==> INAT_11" " 302383 #CONF: 0.8635443291019947"
"CMBL_2 SEXE_2 ==> CATL_1 INAT_11" " 302383 #CONF: 0.8635443291019947"
"CMBL_2 NA38_ZZ SANI_2 ==> CATL_1" " 390131 #CONF: 1.0"
"CATL_1 CMBL_2 NA38_ZZ ==> SANI_2" " 390131 #CONF: 0.9673109108265252"
"CMBL_2 NA38_ZZ ==> CATL_1 SANI_2" " 390131 #CONF: 0.9673109108265252"
"CMBL_2 SANI_2 SEXE_1 ==> CATL_1" " 307621 #CONF: 1.0"
"CATL_1 CMBL_2 SEXE_1 ==> SANI_2" " 307621 #CONF: 0.9690712231326334"
"CMBL_2 SEXE_1 ==> CATL_1 SANI_2" " 307621 #CONF: 0.9690712231326334"
"CMBL_2 SANI_2 SEXE_2 ==> CATL_1" " 340225 #CONF: 1.0"
"CATL_1 CMBL_2 SEXE_2 ==> SANI_2" " 340225 #CONF: 0.9716133822626476"
"CMBL_2 SEXE_2 ==> CATL_1 SANI_2" " 340225 #CONF: 0.9716133822626476"
"CMBL_2 SANI_2 STOCD_10 ==> CATL_1" " 309940 #CONF: 1.0"
"CATL_1 CMBL_2 STOCD_10 ==> SANI_2" " 309940 #CONF: 0.9805776404000266"
"CMBL_2 STOCD_10 ==> CATL_1 SANI_2" " 309940 #CONF: 0.9805776404000266"
"COUPLE_1 GARL_1 INAT_11 ==> CATL_1" " 464247 #CONF: 1.0"
"CATL_1 COUPLE_1 GARL_1 ==> INAT_11" " 464247 #CONF: 0.8821996891140511"
"COUPLE_1 GARL_1 ==> CATL_1 INAT_11" " 464247 #CONF: 0.8821996891140511"
"COUPLE_1 GARL_1 SANI_2 ==> CATL_1" " 515881 #CONF: 1.0"
"CATL_1 COUPLE_1 GARL_1 ==> SANI_2" " 515881 #CONF: 0.9803187911173271"
"COUPLE_1 GARL_1 ==> CATL_1 SANI_2" " 515881 #CONF: 0.9803187911173271"
"COUPLE_1 GARL_1 STOCD_10 ==> CATL_1" " 387739 #CONF: 1.0"
"CATL_1 COUPLE_1 STOCD_10 ==> GARL_1" " 387739 #CONF: 0.8505435736347045"
"COUPLE_1 STOCD_10 ==> CATL_1 GARL_1" " 387739 #CONF: 0.8505435736347045"
"COUPLE_1 GARL_1 TACT_11 ==> CATL_1" " 303980 #CONF: 1.0"
"COUPLE_1 INAT_11 NPERR_2 ==> CATL_1" " 300777 #CONF: 1.0"
"CATL_1 COUPLE_1 NPERR_2 ==> INAT_11" " 300777 #CONF: 0.8938873401846161"
"COUPLE_1 NPERR_2 ==> CATL_1 INAT_11" " 300777 #CONF: 0.8938873401846161"
"COUPLE_1 INAT_11 SANI_2 ==> CATL_1" " 576730 #CONF: 1.0"
"CATL_1 COUPLE_1 SANI_2 ==> INAT_11" " 576730 #CONF: 0.856584829716764"
"CATL_1 COUPLE_1 INAT_11 ==> SANI_2" " 576730 #CONF: 0.9801165814115528"
"COUPLE_1 SANI_2 ==> CATL_1 INAT_11" " 576730 #CONF: 0.856584829716764"
"COUPLE_1 INAT_11 ==> CATL_1 SANI_2" " 576730 #CONF: 0.9750114537176824"
"COUPLE_1 INAT_11 STOCD_10 ==> CATL_1" " 408502 #CONF: 1.0"
"CATL_1 COUPLE_1 STOCD_10 ==> INAT_11" " 408502 #CONF: 0.8960892531236838"
"COUPLE_1 STOCD_10 ==> CATL_1 INAT_11" " 408502 #CONF: 0.8960892531236838"
"COUPLE_1 INAT_11 TACT_11 ==> CATL_1" " 342607 #CONF: 0.9969127180883877"
"CATL_1 COUPLE_1 TACT_11 ==> INAT_11" " 342607 #CONF: 0.8787205720543841"
"COUPLE_1 TACT_11 ==> CATL_1 INAT_11" " 342607 #CONF: 0.8759728571574673"
"COUPLE_1 MODV_32 SANI_2 ==> CATL_1" " 319923 #CONF: 1.0"
"CATL_1 MODV_32 SANI_2 ==> COUPLE_1" " 319923 #CONF: 0.9945256835901071"
"CATL_1 COUPLE_1 MODV_32 ==> SANI_2" " 319923 #CONF: 0.9729870287860586"
"MODV_32 SANI_2 ==> CATL_1 COUPLE_1" " 319923 #CONF: 0.9945256835901071"
"COUPLE_1 MODV_32 ==> CATL_1 SANI_2" " 319923 #CONF: 0.9729870287860586"
"CATL_1 MODV_32 ==> COUPLE_1 SANI_2" " 319923 #CONF: 0.96737644839014"
"MODV_32 ==> CATL_1 COUPLE_1 SANI_2" " 319923 #CONF: 0.96737644839014"
"COUPLE_1 NPERR_2 SANI_2 ==> CATL_1" " 328762 #CONF: 1.0"
"CATL_1 COUPLE_1 NPERR_2 ==> SANI_2" " 328762 #CONF: 0.9770567222020792"
"COUPLE_1 NPERR_2 ==> CATL_1 SANI_2" " 328762 #CONF: 0.9770567222020792"
"COUPLE_1 SANI_2 SEXE_1 ==> CATL_1" " 337394 #CONF: 1.0"
"CATL_1 COUPLE_1 SEXE_1 ==> SANI_2" " 337394 #CONF: 0.9741445767130842"
"COUPLE_1 SEXE_1 ==> CATL_1 SANI_2" " 337394 #CONF: 0.967868156456633"
"COUPLE_1 SANI_2 SEXE_2 ==> CATL_1" " 335896 #CONF: 1.0"
"CATL_1 COUPLE_1 SEXE_2 ==> SANI_2" " 335896 #CONF: 0.97435718926947"
"COUPLE_1 SEXE_2 ==> CATL_1 SANI_2" " 335896 #CONF: 0.9705340167700105"
"COUPLE_1 SANI_2 STOCD_10 ==> CATL_1" " 447398 #CONF: 1.0"
"CATL_1 COUPLE_1 STOCD_10 ==> SANI_2" " 447398 #CONF: 0.9814114488277411"
"COUPLE_1 STOCD_10 ==> CATL_1 SANI_2" " 447398 #CONF: 0.9814114488277411"
"COUPLE_1 SANI_2 TACT_11 ==> CATL_1" " 381294 #CONF: 1.0"
"CATL_1 COUPLE_1 TACT_11 ==> SANI_2" " 381294 #CONF: 0.9779452311275145"
"COUPLE_1 TACT_11 ==> CATL_1 SANI_2" " 381294 #CONF: 0.9748872457276102"
"COUPLE_2 CS1_8 INAT_11 ==> CATL_1" " 361579 #CONF: 0.9739291813240388"
"CATL_1 CS1_8 INAT_11 ==> COUPLE_2" " 361579 #CONF: 0.8884812624243481"
"CATL_1 COUPLE_2 CS1_8 ==> INAT_11" " 361579 #CONF: 0.9005905487296104"
"CS1_8 INAT_11 ==> CATL_1 COUPLE_2" " 361579 #CONF: 0.8653941888851658"
"COUPLE_2 CS1_8 ==> CATL_1 INAT_11" " 361579 #CONF: 0.8749664246011485"
"COUPLE_2 CS1_8 NA38_ZZ ==> CATL_1" " 401491 #CONF: 0.9715474205624212"
"CATL_1 CS1_8 NA38_ZZ ==> COUPLE_2" " 401491 #CONF: 0.855513980455915"
"CATL_1 COUPLE_2 CS1_8 ==> NA38_ZZ" " 401491 #CONF: 1.0"
"COUPLE_2 CS1_8 ==> CATL_1 NA38_ZZ" " 401491 #CONF: 0.9715474205624212"
"CATL_1 CS1_8 ==> COUPLE_2 NA38_ZZ" " 401491 #CONF: 0.855513980455915"
"COUPLE_2 CS1_8 SANI_2 ==> CATL_1" " 387759 #CONF: 1.0"
"CATL_1 CS1_8 SANI_2 ==> COUPLE_2" " 387759 #CONF: 0.8568312893602916"
"CATL_1 COUPLE_2 CS1_8 ==> SANI_2" " 387759 #CONF: 0.9657974898565597"
"CS1_8 SANI_2 ==> CATL_1 COUPLE_2" " 387759 #CONF: 0.8568312893602916"
"COUPLE_2 CS1_8 ==> CATL_1 SANI_2" " 387759 #CONF: 0.9383180600558018"
"COUPLE_2 GARL_1 INAT_11 ==> CATL_1" " 428647 #CONF: 1.0"
"CATL_1 COUPLE_2 GARL_1 ==> INAT_11" " 428647 #CONF: 0.9335013132047859"
"COUPLE_2 GARL_1 ==> CATL_1 INAT_11" " 428647 #CONF: 0.9335013132047859"
"COUPLE_2 GARL_1 NA38_ZZ ==> CATL_1" " 341715 #CONF: 1.0"
"COUPLE_2 GARL_1 SANI_2 ==> CATL_1" " 447442 #CONF: 1.0"
"CATL_1 COUPLE_2 GARL_1 ==> SANI_2" " 447442 #CONF: 0.9744327957106332"
"COUPLE_2 GARL_1 ==> CATL_1 SANI_2" " 447442 #CONF: 0.9744327957106332"
"COUPLE_2 INAT_11 NA38_ZZ ==> CATL_1" " 505660 #CONF: 0.9631967633114341"
"CATL_1 COUPLE_2 NA38_ZZ ==> INAT_11" " 505660 #CONF: 0.8991844994434111"
"COUPLE_2 NA38_ZZ ==> CATL_1 INAT_11" " 505660 #CONF: 0.8647663218956931"
"COUPLE_2 INAT_11 SANI_2 ==> CATL_1" " 658096 #CONF: 1.0"
"CATL_1 COUPLE_2 SANI_2 ==> INAT_11" " 658096 #CONF: 0.9052750025104649"
"CATL_1 COUPLE_2 INAT_11 ==> SANI_2" " 658096 #CONF: 0.9693320391152379"
"COUPLE_2 SANI_2 ==> CATL_1 INAT_11" " 658096 #CONF: 0.9052750025104649"
"COUPLE_2 INAT_11 ==> CATL_1 SANI_2" " 658096 #CONF: 0.9375842349260443"
"CATL_1 COUPLE_2 ==> INAT_11 SANI_2" " 658096 #CONF: 0.8737229640113169"
"COUPLE_2 INAT_11 SEXE_1 ==> CATL_1" " 319037 #CONF: 0.9665181208704319"
