itemset support
"ASCEN_2 INAT_11 ==> CATL_1 NA38_ZZ" " 631186 #CONF: 0.586680968416865"
"ASCEN_2 CATL_1 ==> INAT_11 NA38_ZZ" " 631186 #CONF: 0.524310104075206"
"NA38_ZZ ==> ASCEN_2 CATL_1 INAT_11" " 631186 #CONF: 0.7105477936168608"
"ASCEN_2 ==> CATL_1 INAT_11 NA38_ZZ" " 631186 #CONF: 0.524310104075206"
"CATL_1 INAT_11 SANI_2 ==> ASCEN_2" " 1049023 #CONF: 0.8495310270434863"
"ASCEN_2 INAT_11 SANI_2 ==> CATL_1" " 1049023 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 ==> INAT_11" " 1049023 #CONF: 0.8970524477707154"
"ASCEN_2 CATL_1 INAT_11 ==> SANI_2" " 1049023 #CONF: 0.9750562108975247"
"INAT_11 SANI_2 ==> ASCEN_2 CATL_1" " 1049023 #CONF: 0.8495310270434863"
"CATL_1 SANI_2 ==> ASCEN_2 INAT_11" " 1049023 #CONF: 0.7491699678699544"
"CATL_1 INAT_11 ==> ASCEN_2 SANI_2" " 1049023 #CONF: 0.827731473700573"
"ASCEN_2 SANI_2 ==> CATL_1 INAT_11" " 1049023 #CONF: 0.8970524477707154"
"ASCEN_2 INAT_11 ==> CATL_1 SANI_2" " 1049023 #CONF: 0.9750562108975247"
"ASCEN_2 CATL_1 ==> INAT_11 SANI_2" " 1049023 #CONF: 0.8713966379280985"
"SANI_2 ==> ASCEN_2 CATL_1 INAT_11" " 1049023 #CONF: 0.7491699678699544"
"INAT_11 ==> ASCEN_2 CATL_1 SANI_2" " 1049023 #CONF: 0.8110477904651013"
"CATL_1 ==> ASCEN_2 INAT_11 SANI_2" " 1049023 #CONF: 0.7263223415731146"
"ASCEN_2 ==> CATL_1 INAT_11 SANI_2" " 1049023 #CONF: 0.8713966379280985"
"CATL_1 INAT_11 SEXE_1 ==> ASCEN_2" " 526490 #CONF: 0.8579380741083549"
"ASCEN_2 INAT_11 SEXE_1 ==> CATL_1" " 526490 #CONF: 1.0"
"ASCEN_2 CATL_1 SEXE_1 ==> INAT_11" " 526490 #CONF: 0.8943310395670439"
"INAT_11 SEXE_1 ==> ASCEN_2 CATL_1" " 526490 #CONF: 0.840216912539179"
"CATL_1 SEXE_1 ==> ASCEN_2 INAT_11" " 526490 #CONF: 0.7528911426001479"
"ASCEN_2 SEXE_1 ==> CATL_1 INAT_11" " 526490 #CONF: 0.8943310395670439"
"SEXE_1 ==> ASCEN_2 CATL_1 INAT_11" " 526490 #CONF: 0.736481495988093"
"CATL_1 INAT_11 SEXE_2 ==> ASCEN_2" " 549369 #CONF: 0.8404275499557886"
"ASCEN_2 INAT_11 SEXE_2 ==> CATL_1" " 549369 #CONF: 1.0"
"ASCEN_2 CATL_1 SEXE_2 ==> INAT_11" " 549369 #CONF: 0.8930738168623932"
"ASCEN_2 CATL_1 INAT_11 ==> SEXE_2" " 549369 #CONF: 0.5106328989207694"
"INAT_11 SEXE_2 ==> ASCEN_2 CATL_1" " 549369 #CONF: 0.8238825443720428"
"CATL_1 SEXE_2 ==> ASCEN_2 INAT_11" " 549369 #CONF: 0.7374050842748284"
"ASCEN_2 SEXE_2 ==> CATL_1 INAT_11" " 549369 #CONF: 0.8930738168623932"
"ASCEN_2 INAT_11 ==> CATL_1 SEXE_2" " 549369 #CONF: 0.5106328989207694"
"SEXE_2 ==> ASCEN_2 CATL_1 INAT_11" " 549369 #CONF: 0.7231517717165096"
"CATL_1 INAT_11 STOCD_10 ==> ASCEN_2" " 684718 #CONF: 0.93464865942118"
"ASCEN_2 INAT_11 STOCD_10 ==> CATL_1" " 684718 #CONF: 1.0"
"ASCEN_2 CATL_1 STOCD_10 ==> INAT_11" " 684718 #CONF: 0.9209945457357877"
"ASCEN_2 CATL_1 INAT_11 ==> STOCD_10" " 684718 #CONF: 0.6364384180454874"
"INAT_11 STOCD_10 ==> ASCEN_2 CATL_1" " 684718 #CONF: 0.93464865942118"
"CATL_1 STOCD_10 ==> ASCEN_2 INAT_11" " 684718 #CONF: 0.8579974487558298"
"CATL_1 INAT_11 ==> ASCEN_2 STOCD_10" " 684718 #CONF: 0.5402766566694047"
"ASCEN_2 STOCD_10 ==> CATL_1 INAT_11" " 684718 #CONF: 0.9209945457357877"
"ASCEN_2 INAT_11 ==> CATL_1 STOCD_10" " 684718 #CONF: 0.6364384180454874"
"ASCEN_2 CATL_1 ==> INAT_11 STOCD_10" " 684718 #CONF: 0.5687777704863017"
"STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 684718 #CONF: 0.8579974487558298"
"INAT_11 ==> ASCEN_2 CATL_1 STOCD_10" " 684718 #CONF: 0.5293868876008279"
"ASCEN_2 ==> CATL_1 INAT_11 STOCD_10" " 684718 #CONF: 0.5687777704863017"
"CATL_1 INAT_11 TACT_11 ==> ASCEN_2" " 444673 #CONF: 0.861996572740102"
"ASCEN_2 INAT_11 TACT_11 ==> CATL_1" " 444673 #CONF: 1.0"
"ASCEN_2 CATL_1 TACT_11 ==> INAT_11" " 444673 #CONF: 0.9015987266957959"
"INAT_11 TACT_11 ==> ASCEN_2 CATL_1" " 444673 #CONF: 0.8541663065004715"
"CATL_1 TACT_11 ==> ASCEN_2 INAT_11" " 444673 #CONF: 0.765690109996074"
"ASCEN_2 TACT_11 ==> CATL_1 INAT_11" " 444673 #CONF: 0.9015987266957959"
"TACT_11 ==> ASCEN_2 CATL_1 INAT_11" " 444673 #CONF: 0.7585040511727079"
"CATL_1 NA38_ZZ SANI_2 ==> ASCEN_2" " 687995 #CONF: 0.8247194674766877"
"ASCEN_2 NA38_ZZ SANI_2 ==> CATL_1" " 687995 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 ==> NA38_ZZ" " 687995 #CONF: 0.5883260889456317"
"ASCEN_2 CATL_1 NA38_ZZ ==> SANI_2" " 687995 #CONF: 0.9681398071586579"
"NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1" " 687995 #CONF: 0.8247194674766877"
"CATL_1 NA38_ZZ ==> ASCEN_2 SANI_2" " 687995 #CONF: 0.7967091504100534"
"ASCEN_2 SANI_2 ==> CATL_1 NA38_ZZ" " 687995 #CONF: 0.5883260889456317"
"ASCEN_2 NA38_ZZ ==> CATL_1 SANI_2" " 687995 #CONF: 0.9681398071586579"
"ASCEN_2 CATL_1 ==> NA38_ZZ SANI_2" " 687995 #CONF: 0.5714998907663055"
"NA38_ZZ ==> ASCEN_2 CATL_1 SANI_2" " 687995 #CONF: 0.7744996392021245"
"ASCEN_2 ==> CATL_1 NA38_ZZ SANI_2" " 687995 #CONF: 0.5714998907663055"
"CATL_1 SANI_2 SEXE_1 ==> ASCEN_2" " 571118 #CONF: 0.8437021268423548"
"ASCEN_2 SANI_2 SEXE_1 ==> CATL_1" " 571118 #CONF: 1.0"
"ASCEN_2 CATL_1 SEXE_1 ==> SANI_2" " 571118 #CONF: 0.970139137790748"
"SANI_2 SEXE_1 ==> ASCEN_2 CATL_1" " 571118 #CONF: 0.8437021268423548"
"CATL_1 SEXE_1 ==> ASCEN_2 SANI_2" " 571118 #CONF: 0.81671006776864"
"ASCEN_2 SEXE_1 ==> CATL_1 SANI_2" " 571118 #CONF: 0.970139137790748"
"SEXE_1 ==> ASCEN_2 CATL_1 SANI_2" " 571118 #CONF: 0.7989094551192382"
"CATL_1 SANI_2 SEXE_2 ==> ASCEN_2" " 598293 #CONF: 0.8271392784462926"
"ASCEN_2 SANI_2 SEXE_2 ==> CATL_1" " 598293 #CONF: 1.0"
"ASCEN_2 CATL_1 SEXE_2 ==> SANI_2" " 598293 #CONF: 0.9726064141079162"
"ASCEN_2 CATL_1 SANI_2 ==> SEXE_2" " 598293 #CONF: 0.5116190971352245"
"SANI_2 SEXE_2 ==> ASCEN_2 CATL_1" " 598293 #CONF: 0.8271392784462926"
"CATL_1 SEXE_2 ==> ASCEN_2 SANI_2" " 598293 #CONF: 0.8030746184914692"
"ASCEN_2 SEXE_2 ==> CATL_1 SANI_2" " 598293 #CONF: 0.9726064141079162"
"ASCEN_2 SANI_2 ==> CATL_1 SEXE_2" " 598293 #CONF: 0.5116190971352245"
"SEXE_2 ==> ASCEN_2 CATL_1 SANI_2" " 598293 #CONF: 0.7875519786438362"
"CATL_1 SANI_2 STOCD_10 ==> ASCEN_2" " 727729 #CONF: 0.9318962956133342"
"ASCEN_2 SANI_2 STOCD_10 ==> CATL_1" " 727729 #CONF: 1.0"
"ASCEN_2 CATL_1 STOCD_10 ==> SANI_2" " 727729 #CONF: 0.9788474083838296"
"ASCEN_2 CATL_1 SANI_2 ==> STOCD_10" " 727729 #CONF: 0.6223038777641052"
"SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 727729 #CONF: 0.9318962956133342"
"CATL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 727729 #CONF: 0.9118931083827668"
"CATL_1 SANI_2 ==> ASCEN_2 STOCD_10" " 727729 #CONF: 0.5197147360429981"
"ASCEN_2 STOCD_10 ==> CATL_1 SANI_2" " 727729 #CONF: 0.9788474083838296"
"ASCEN_2 SANI_2 ==> CATL_1 STOCD_10" " 727729 #CONF: 0.6223038777641052"
"ASCEN_2 CATL_1 ==> SANI_2 STOCD_10" " 727729 #CONF: 0.604505910664282"
"STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 727729 #CONF: 0.9118931083827668"
"SANI_2 ==> ASCEN_2 CATL_1 STOCD_10" " 727729 #CONF: 0.5197147360429981"
"CATL_1 ==> ASCEN_2 SANI_2 STOCD_10" " 727729 #CONF: 0.5038648640789202"
"ASCEN_2 ==> CATL_1 SANI_2 STOCD_10" " 727729 #CONF: 0.604505910664282"
"CATL_1 SANI_2 TACT_11 ==> ASCEN_2" " 481416 #CONF: 0.8505132236807237"
"ASCEN_2 SANI_2 TACT_11 ==> CATL_1" " 481416 #CONF: 1.0"
"ASCEN_2 CATL_1 TACT_11 ==> SANI_2" " 481416 #CONF: 0.9760971604099715"
"SANI_2 TACT_11 ==> ASCEN_2 CATL_1" " 481416 #CONF: 0.8505132236807237"
"CATL_1 TACT_11 ==> ASCEN_2 SANI_2" " 481416 #CONF: 0.8289585155695758"
"ASCEN_2 TACT_11 ==> CATL_1 SANI_2" " 481416 #CONF: 0.9760971604099715"
"TACT_11 ==> ASCEN_2 CATL_1 SANI_2" " 481416 #CONF: 0.8211786780383795"
"CMBL_2 INAT_11 SANI_2 ==> ASCEN_2" " 466409 #CONF: 0.8309264722649792"
"ASCEN_2 CMBL_2 SANI_2 ==> INAT_11" " 466409 #CONF: 0.8748192343978888"
"ASCEN_2 CMBL_2 INAT_11 ==> SANI_2" " 466409 #CONF: 0.9755306332460448"
"CMBL_2 SANI_2 ==> ASCEN_2 INAT_11" " 466409 #CONF: 0.7199380717022256"
"CMBL_2 INAT_11 ==> ASCEN_2 SANI_2" " 466409 #CONF: 0.810356869831121"
"ASCEN_2 CMBL_2 ==> INAT_11 SANI_2" " 466409 #CONF: 0.8498272682880611"
"CMBL_2 ==> ASCEN_2 INAT_11 SANI_2" " 466409 #CONF: 0.6986312244983554"
"COUPLE_1 GARL_1 SANI_2 ==> ASCEN_2" " 461254 #CONF: 0.8941093004006738"
"ASCEN_2 GARL_1 SANI_2 ==> COUPLE_1" " 461254 #CONF: 0.5496733568335276"
"ASCEN_2 COUPLE_1 SANI_2 ==> GARL_1" " 461254 #CONF: 0.7831855552121926"
"ASCEN_2 COUPLE_1 GARL_1 ==> SANI_2" " 461254 #CONF: 0.9813852252006902"
"COUPLE_1 SANI_2 ==> ASCEN_2 GARL_1" " 461254 #CONF: 0.6850747820404284"
"COUPLE_1 GARL_1 ==> ASCEN_2 SANI_2" " 461254 #CONF: 0.8765121484955476"
"ASCEN_2 GARL_1 ==> COUPLE_1 SANI_2" " 461254 #CONF: 0.5380297724722444"
"ASCEN_2 COUPLE_1 ==> GARL_1 SANI_2" " 461254 #CONF: 0.7645034789786156"
"COUPLE_1 ==> ASCEN_2 GARL_1 SANI_2" " 461254 #CONF: 0.6639719356431439"
"COUPLE_1 INAT_11 SANI_2 ==> ASCEN_2" " 514349 #CONF: 0.8918367346938776"
"ASCEN_2 COUPLE_1 SANI_2 ==> INAT_11" " 514349 #CONF: 0.873338132867869"
"ASCEN_2 COUPLE_1 INAT_11 ==> SANI_2" " 514349 #CONF: 0.9805453775969681"
"COUPLE_1 SANI_2 ==> ASCEN_2 INAT_11" " 514349 #CONF: 0.7639338175229099"
"COUPLE_1 INAT_11 ==> ASCEN_2 SANI_2" " 514349 #CONF: 0.8695510311727085"
"ASCEN_2 COUPLE_1 ==> INAT_11 SANI_2" " 514349 #CONF: 0.8525055607304695"
"COUPLE_1 ==> ASCEN_2 INAT_11 SANI_2" " 514349 #CONF: 0.7404018200950353"
"COUPLE_2 INAT_11 SANI_2 ==> ASCEN_2" " 534674 #CONF: 0.8124559334808296"
"ASCEN_2 INAT_11 SANI_2 ==> COUPLE_2" " 534674 #CONF: 0.5096875854962188"
"ASCEN_2 COUPLE_2 SANI_2 ==> INAT_11" " 534674 #CONF: 0.9211132454153136"
"ASCEN_2 COUPLE_2 INAT_11 ==> SANI_2" " 534674 #CONF: 0.9698333953074977"
"COUPLE_2 SANI_2 ==> ASCEN_2 INAT_11" " 534674 #CONF: 0.7354960472215001"
"COUPLE_2 INAT_11 ==> ASCEN_2 SANI_2" " 534674 #CONF: 0.7617458748037487"
"ASCEN_2 COUPLE_2 ==> INAT_11 SANI_2" " 534674 #CONF: 0.8903769006982479"
"COUPLE_2 ==> ASCEN_2 INAT_11 SANI_2" " 534674 #CONF: 0.6855937528049547"
"GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2" " 449921 #CONF: 0.8803165782934512"
"ASCEN_2 INAT_11 NA38_ZZ ==> GARL_1" " 449921 #CONF: 0.7128184085198341"
"ASCEN_2 GARL_1 NA38_ZZ ==> INAT_11" " 449921 #CONF: 0.9144438392247407"
"ASCEN_2 GARL_1 INAT_11 ==> NA38_ZZ" " 449921 #CONF: 0.5743029609877703"
"INAT_11 NA38_ZZ ==> ASCEN_2 GARL_1" " 449921 #CONF: 0.5821778309162241"
"GARL_1 NA38_ZZ ==> ASCEN_2 INAT_11" " 449921 #CONF: 0.7977704606426194"
"GARL_1 INAT_11 ==> ASCEN_2 NA38_ZZ" " 449921 #CONF: 0.5038907193911035"
"ASCEN_2 NA38_ZZ ==> GARL_1 INAT_11" " 449921 #CONF: 0.6331244124981003"
"ASCEN_2 GARL_1 ==> INAT_11 NA38_ZZ" " 449921 #CONF: 0.5248103935369333"
"NA38_ZZ ==> ASCEN_2 GARL_1 INAT_11" " 449921 #CONF: 0.5064915474232502"
"GARL_1 INAT_11 SANI_2 ==> ASCEN_2" " 768709 #CONF: 0.8778032679432558"
"ASCEN_2 INAT_11 SANI_2 ==> GARL_1" " 768709 #CONF: 0.7327856491230411"
"ASCEN_2 GARL_1 SANI_2 ==> INAT_11" " 768709 #CONF: 0.9160654573361838"
"ASCEN_2 GARL_1 INAT_11 ==> SANI_2" " 768709 #CONF: 0.9812208250736194"
"INAT_11 SANI_2 ==> ASCEN_2 GARL_1" " 768709 #CONF: 0.622524145102225"
"GARL_1 SANI_2 ==> ASCEN_2 INAT_11" " 768709 #CONF: 0.7979763796774291"
"GARL_1 INAT_11 ==> ASCEN_2 SANI_2" " 768709 #CONF: 0.8609185412826158"
"ASCEN_2 SANI_2 ==> GARL_1 INAT_11" " 768709 #CONF: 0.6573471602370766"
"ASCEN_2 INAT_11 ==> GARL_1 SANI_2" " 768709 #CONF: 0.7145071984339956"
"ASCEN_2 GARL_1 ==> INAT_11 SANI_2" " 768709 #CONF: 0.8966606866658424"
"SANI_2 ==> ASCEN_2 GARL_1 INAT_11" " 768709 #CONF: 0.5489810012090725"
"INAT_11 ==> ASCEN_2 GARL_1 SANI_2" " 768709 #CONF: 0.5943241816057776"
"GARL_1 ==> ASCEN_2 INAT_11 SANI_2" " 768709 #CONF: 0.7800826043717399"
"ASCEN_2 ==> GARL_1 INAT_11 SANI_2" " 768709 #CONF: 0.6385469509677774"
"GARL_1 INAT_11 STOCD_10 ==> ASCEN_2" " 572623 #CONF: 0.9371100986495421"
"ASCEN_2 INAT_11 STOCD_10 ==> GARL_1" " 572623 #CONF: 0.8362902684024665"
"ASCEN_2 GARL_1 STOCD_10 ==> INAT_11" " 572623 #CONF: 0.924250347830859"
"ASCEN_2 GARL_1 INAT_11 ==> STOCD_10" " 572623 #CONF: 0.7309262835691155"
"INAT_11 STOCD_10 ==> ASCEN_2 GARL_1" " 572623 #CONF: 0.7816375782493441"
"GARL_1 STOCD_10 ==> ASCEN_2 INAT_11" " 572623 #CONF: 0.8642244176605"
"GARL_1 INAT_11 ==> ASCEN_2 STOCD_10" " 572623 #CONF: 0.6413112866700863"
"ASCEN_2 STOCD_10 ==> GARL_1 INAT_11" " 572623 #CONF: 0.7702187758505895"
"ASCEN_2 INAT_11 ==> GARL_1 STOCD_10" " 572623 #CONF: 0.5322472554489017"
"ASCEN_2 GARL_1 ==> INAT_11 STOCD_10" " 572623 #CONF: 0.6679361531875582"
"STOCD_10 ==> ASCEN_2 GARL_1 INAT_11" " 572623 #CONF: 0.7175349167086444"
"GARL_1 ==> ASCEN_2 INAT_11 STOCD_10" " 572623 #CONF: 0.581095370501918"
"GARL_1 NA38_ZZ SANI_2 ==> ASCEN_2" " 480703 #CONF: 0.8736972776875066"
"ASCEN_2 NA38_ZZ SANI_2 ==> GARL_1" " 480703 #CONF: 0.6987012987012987"
"ASCEN_2 GARL_1 SANI_2 ==> NA38_ZZ" " 480703 #CONF: 0.5728506021626852"
"ASCEN_2 GARL_1 NA38_ZZ ==> SANI_2" " 480703 #CONF: 0.9770068453058437"
"NA38_ZZ SANI_2 ==> ASCEN_2 GARL_1" " 480703 #CONF: 0.5762325629902052"
"GARL_1 NA38_ZZ ==> ASCEN_2 SANI_2" " 480703 #CONF: 0.8523510877293771"
"ASCEN_2 NA38_ZZ ==> GARL_1 SANI_2" " 480703 #CONF: 0.6764405405861792"
"ASCEN_2 GARL_1 ==> NA38_ZZ SANI_2" " 480703 #CONF: 0.5607160603847886"
"NA38_ZZ ==> ASCEN_2 GARL_1 SANI_2" " 480703 #CONF: 0.5411439037542116"
"GARL_1 SANI_2 STOCD_10 ==> ASCEN_2" " 608652 #CONF: 0.9352553139506474"
"ASCEN_2 SANI_2 STOCD_10 ==> GARL_1" " 608652 #CONF: 0.8363717812537359"
"ASCEN_2 GARL_1 STOCD_10 ==> SANI_2" " 608652 #CONF: 0.9824034708838939"
"ASCEN_2 GARL_1 SANI_2 ==> STOCD_10" " 608652 #CONF: 0.7253265835818015"
"SANI_2 STOCD_10 ==> ASCEN_2 GARL_1" " 608652 #CONF: 0.7794117647058824"
"GARL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 608652 #CONF: 0.9186007552227182"
"GARL_1 SANI_2 ==> ASCEN_2 STOCD_10" " 608652 #CONF: 0.6318254624876599"
"ASCEN_2 STOCD_10 ==> GARL_1 SANI_2" " 608652 #CONF: 0.8186803505255866"
"ASCEN_2 SANI_2 ==> GARL_1 STOCD_10" " 608652 #CONF: 0.5204774027266718"
"ASCEN_2 GARL_1 ==> SANI_2 STOCD_10" " 608652 #CONF: 0.7099621836878953"
"STOCD_10 ==> ASCEN_2 GARL_1 SANI_2" " 608652 #CONF: 0.7626816633711008"
"GARL_1 ==> ASCEN_2 SANI_2 STOCD_10" " 608652 #CONF: 0.6176574455562095"
"ASCEN_2 ==> GARL_1 SANI_2 STOCD_10" " 608652 #CONF: 0.5055916852806974"
"INAT_11 NA38_ZZ SANI_2 ==> ASCEN_2" " 613515 #CONF: 0.8407044478823947"
"ASCEN_2 NA38_ZZ SANI_2 ==> INAT_11" " 613515 #CONF: 0.89174339929796"
"ASCEN_2 INAT_11 SANI_2 ==> NA38_ZZ" " 613515 #CONF: 0.5848441835879671"
"ASCEN_2 INAT_11 NA38_ZZ ==> SANI_2" " 613515 #CONF: 0.9720034981764488"
"NA38_ZZ SANI_2 ==> ASCEN_2 INAT_11" " 613515 #CONF: 0.7354381413948649"
"INAT_11 NA38_ZZ ==> ASCEN_2 SANI_2" " 613515 #CONF: 0.7938612154902022"
"ASCEN_2 SANI_2 ==> INAT_11 NA38_ZZ" " 613515 #CONF: 0.5246359064520515"
"ASCEN_2 NA38_ZZ ==> INAT_11 SANI_2" " 613515 #CONF: 0.8633322826313331"
"ASCEN_2 INAT_11 ==> NA38_ZZ SANI_2" " 613515 #CONF: 0.5702559536147395"
"NA38_ZZ ==> ASCEN_2 INAT_11 SANI_2" " 613515 #CONF: 0.6906549410171461"
"ASCEN_2 ==> INAT_11 NA38_ZZ SANI_2" " 613515 #CONF: 0.5096312552903581"
"INAT_11 SANI_2 SEXE_1 ==> ASCEN_2" " 512694 #CONF: 0.8587839195979899"
"ASCEN_2 SANI_2 SEXE_1 ==> INAT_11" " 512694 #CONF: 0.8977024012550822"
"ASCEN_2 INAT_11 SEXE_1 ==> SANI_2" " 512694 #CONF: 0.9737962734334935"
"SANI_2 SEXE_1 ==> ASCEN_2 INAT_11" " 512694 #CONF: 0.7573934252104019"
"INAT_11 SEXE_1 ==> ASCEN_2 SANI_2" " 512694 #CONF: 0.818200098306448"
"ASCEN_2 SEXE_1 ==> INAT_11 SANI_2" " 512694 #CONF: 0.8708962335462895"
"SEXE_1 ==> ASCEN_2 INAT_11 SANI_2" " 512694 #CONF: 0.7171829362459293"
"INAT_11 SANI_2 SEXE_2 ==> ASCEN_2" " 536329 #CONF: 0.8408703941200265"
"ASCEN_2 SANI_2 SEXE_2 ==> INAT_11" " 536329 #CONF: 0.8964320157514796"
"ASCEN_2 INAT_11 SEXE_2 ==> SANI_2" " 536329 #CONF: 0.9762636770549485"
"ASCEN_2 INAT_11 SANI_2 ==> SEXE_2" " 536329 #CONF: 0.5112652439460336"
"SANI_2 SEXE_2 ==> ASCEN_2 INAT_11" " 536329 #CONF: 0.7414741306848346"
"INAT_11 SEXE_2 ==> ASCEN_2 SANI_2" " 536329 #CONF: 0.8043266022300373"
"ASCEN_2 SEXE_2 ==> INAT_11 SANI_2" " 536329 #CONF: 0.8718755283315777"
"SEXE_2 ==> ASCEN_2 INAT_11 SANI_2" " 536329 #CONF: 0.7059868077247603"
"INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 671423 #CONF: 0.9346921217925873"
"ASCEN_2 SANI_2 STOCD_10 ==> INAT_11" " 671423 #CONF: 0.9226277913893771"
"ASCEN_2 INAT_11 STOCD_10 ==> SANI_2" " 671423 #CONF: 0.9805832474098826"
"ASCEN_2 INAT_11 SANI_2 ==> STOCD_10" " 671423 #CONF: 0.6400460237764091"
"SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 671423 #CONF: 0.8597934210256726"
"INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 671423 #CONF: 0.9165008176425141"
"INAT_11 SANI_2 ==> ASCEN_2 STOCD_10" " 671423 #CONF: 0.5437389559338724"
"ASCEN_2 STOCD_10 ==> INAT_11 SANI_2" " 671423 #CONF: 0.9031118225043883"
"ASCEN_2 SANI_2 ==> INAT_11 STOCD_10" " 671423 #CONF: 0.5741548523145412"
"ASCEN_2 INAT_11 ==> SANI_2 STOCD_10" " 671423 #CONF: 0.6240808507434524"
"STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 671423 #CONF: 0.841337924570386"
"INAT_11 ==> ASCEN_2 SANI_2 STOCD_10" " 671423 #CONF: 0.5191079133798303"
"ASCEN_2 ==> INAT_11 SANI_2 STOCD_10" " 671423 #CONF: 0.5577339532380107"
"CMBL_2 INAT_11 SANI_2 ==> CATL_1" " 561312 #CONF: 1.0"
"CATL_1 CMBL_2 SANI_2 ==> INAT_11" " 561312 #CONF: 0.8664281326117627"
"CATL_1 CMBL_2 INAT_11 ==> SANI_2" " 561312 #CONF: 0.9752449788032524"
"CMBL_2 SANI_2 ==> CATL_1 INAT_11" " 561312 #CONF: 0.8664281326117627"
"CMBL_2 INAT_11 ==> CATL_1 SANI_2" " 561312 #CONF: 0.9752449788032524"
"CATL_1 CMBL_2 ==> INAT_11 SANI_2" " 561312 #CONF: 0.8407858550877466"
"CMBL_2 ==> CATL_1 INAT_11 SANI_2" " 561312 #CONF: 0.8407858550877466"
"COUPLE_1 GARL_1 INAT_11 ==> CATL_1" " 464247 #CONF: 1.0"
"CATL_1 GARL_1 INAT_11 ==> COUPLE_1" " 464247 #CONF: 0.5199351770758903"
"CATL_1 COUPLE_1 INAT_11 ==> GARL_1" " 464247 #CONF: 0.7889587546522101"
"CATL_1 COUPLE_1 GARL_1 ==> INAT_11" " 464247 #CONF: 0.8821996891140511"
"GARL_1 INAT_11 ==> CATL_1 COUPLE_1" " 464247 #CONF: 0.5199351770758903"
"COUPLE_1 INAT_11 ==> CATL_1 GARL_1" " 464247 #CONF: 0.7848493096493556"
"COUPLE_1 GARL_1 ==> CATL_1 INAT_11" " 464247 #CONF: 0.8821996891140511"
"CATL_1 COUPLE_1 ==> GARL_1 INAT_11" " 464247 #CONF: 0.671765412358827"
"COUPLE_1 ==> CATL_1 GARL_1 INAT_11" " 464247 #CONF: 0.6682803383960304"
"COUPLE_1 GARL_1 SANI_2 ==> CATL_1" " 515881 #CONF: 1.0"
"CATL_1 GARL_1 SANI_2 ==> COUPLE_1" " 515881 #CONF: 0.5355223533539634"
"CATL_1 COUPLE_1 SANI_2 ==> GARL_1" " 515881 #CONF: 0.7662092114839074"
"CATL_1 COUPLE_1 GARL_1 ==> SANI_2" " 515881 #CONF: 0.9803187911173271"
"GARL_1 SANI_2 ==> CATL_1 COUPLE_1" " 515881 #CONF: 0.5355223533539634"
"COUPLE_1 SANI_2 ==> CATL_1 GARL_1" " 515881 #CONF: 0.7662092114839074"
"COUPLE_1 GARL_1 ==> CATL_1 SANI_2" " 515881 #CONF: 0.9803187911173271"
"CATL_1 GARL_1 ==> COUPLE_1 SANI_2" " 515881 #CONF: 0.5235138316656857"
"CATL_1 COUPLE_1 ==> GARL_1 SANI_2" " 515881 #CONF: 0.7464798107323991"
"GARL_1 ==> CATL_1 COUPLE_1 SANI_2" " 515881 #CONF: 0.5235138316656857"
"COUPLE_1 ==> CATL_1 GARL_1 SANI_2" " 515881 #CONF: 0.7426071234753969"
"COUPLE_1 INAT_11 SANI_2 ==> CATL_1" " 576730 #CONF: 1.0"
"CATL_1 COUPLE_1 SANI_2 ==> INAT_11" " 576730 #CONF: 0.856584829716764"
"CATL_1 COUPLE_1 INAT_11 ==> SANI_2" " 576730 #CONF: 0.9801165814115528"
"COUPLE_1 SANI_2 ==> CATL_1 INAT_11" " 576730 #CONF: 0.856584829716764"
"COUPLE_1 INAT_11 ==> CATL_1 SANI_2" " 576730 #CONF: 0.9750114537176824"
"CATL_1 COUPLE_1 ==> INAT_11 SANI_2" " 576730 #CONF: 0.8345283141726416"
"COUPLE_1 ==> CATL_1 INAT_11 SANI_2" " 576730 #CONF: 0.8301988371774995"
"COUPLE_1 SANI_2 STOCD_10 ==> CATL_1" " 447398 #CONF: 1.0"
"CATL_1 SANI_2 STOCD_10 ==> COUPLE_1" " 447398 #CONF: 0.5729173069436762"
"CATL_1 COUPLE_1 STOCD_10 ==> SANI_2" " 447398 #CONF: 0.9814114488277411"
"CATL_1 COUPLE_1 SANI_2 ==> STOCD_10" " 447398 #CONF: 0.6644952397926599"
"SANI_2 STOCD_10 ==> CATL_1 COUPLE_1" " 447398 #CONF: 0.5729173069436762"
"COUPLE_1 STOCD_10 ==> CATL_1 SANI_2" " 447398 #CONF: 0.9814114488277411"
