itemset support
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ SANI_2 ==> CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z SANI_2 ==> NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ SANI_2 ==> CATL_1 CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z SANI_2 ==> CATL_1 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z SANI_2 ==> CS1_8 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z SANI_2 ==> CATL_1 CS1_8 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z NA38_ZZ TACT_23 ==> CATL_1" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ TACT_23 ==> CS1_8" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 NA38_ZZ TACT_23 ==> DIPL_15_Z" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z TACT_23 ==> NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z NA38_ZZ ==> TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ TACT_23 ==> CATL_1 CS1_8" " 203021 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z" " 203021 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z TACT_23 ==> CATL_1 NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z NA38_ZZ ==> CATL_1 TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ TACT_23 ==> CS1_8 DIPL_15_Z" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z TACT_23 ==> CS1_8 NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ ==> CS1_8 TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z ==> NA38_ZZ TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 NA38_ZZ TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 203021 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ ==> CATL_1 CS1_8 TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 CS1_8 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z ==> CATL_1 NA38_ZZ TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 TACT_23 ==> CS1_8 DIPL_15_Z NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z ==> CS1_8 NA38_ZZ TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z NA38_ZZ" " 203021 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z ==> CATL_1 CS1_8 NA38_ZZ TACT_23" " 203021 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z SANI_2 TACT_23 ==> CATL_1" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z SANI_2 TACT_23 ==> CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 TACT_23 ==> DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z SANI_2 ==> TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z SANI_2 TACT_23 ==> CATL_1 CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z SANI_2 ==> CATL_1 TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z SANI_2 ==> CS1_8 TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z SANI_2 ==> CATL_1 CS1_8 TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 INAT_11 MODV_11 ==> CATL_1" " 165106 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 INAT_11 NA38_ZZ ==> CATL_1" " 235317 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 GARL_1 INAT_11 ==> NA38_ZZ" " 235317 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 INAT_11 ==> CATL_1 NA38_ZZ" " 235317 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 INAT_11 SANI_2 ==> CATL_1" " 230730 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 INAT_11 STOCD_10 ==> CATL_1" " 157642 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 MODV_11 NA38_ZZ ==> CATL_1" " 172565 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 GARL_1 MODV_11 ==> NA38_ZZ" " 172565 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 MODV_11 ==> CATL_1 NA38_ZZ" " 172565 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 MODV_11 SANI_2 ==> CATL_1" " 169285 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 NA38_ZZ SANI_2 ==> CATL_1" " 249200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 GARL_1 SANI_2 ==> NA38_ZZ" " 249200 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 SANI_2 ==> CATL_1 NA38_ZZ" " 249200 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 NA38_ZZ STOCD_10 ==> CATL_1" " 167875 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 GARL_1 STOCD_10 ==> NA38_ZZ" " 167875 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 STOCD_10 ==> CATL_1 NA38_ZZ" " 167875 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 SANI_2 STOCD_10 ==> CATL_1" " 164997 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 MODV_11 NA38_ZZ ==> CATL_1" " 214004 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 MODV_11 ==> NA38_ZZ" " 214004 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 MODV_11 ==> CATL_1 NA38_ZZ" " 214004 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 MODV_11 SANI_2 ==> CATL_1" " 209103 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 MODV_11 TACT_23 ==> CATL_1" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 MODV_11 TACT_23 ==> CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 INAT_11 MODV_11 TACT_23 ==> CATL_1 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 331737 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 SANI_2 ==> NA38_ZZ" " 331737 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SANI_2 ==> CATL_1 NA38_ZZ" " 331737 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ SEXE_1 ==> CATL_1" " 157008 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 SEXE_1 ==> NA38_ZZ" " 157008 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SEXE_1 ==> CATL_1 NA38_ZZ" " 157008 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ SEXE_2 ==> CATL_1" " 183980 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 SEXE_2 ==> NA38_ZZ" " 183980 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SEXE_2 ==> CATL_1 NA38_ZZ" " 183980 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ STOCD_10 ==> CATL_1" " 189828 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 STOCD_10 ==> NA38_ZZ" " 189828 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 STOCD_10 ==> CATL_1 NA38_ZZ" " 189828 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ TACT_23 ==> CATL_1" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ TACT_23 ==> CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 TACT_23 ==> NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 TACT_23 ==> CATL_1 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 TACT_23 ==> CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SANI_2 SEXE_1 ==> CATL_1" " 152751 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SANI_2 SEXE_2 ==> CATL_1" " 178986 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 186282 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SANI_2 TACT_23 ==> CATL_1" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 SANI_2 TACT_23 ==> CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 INAT_11 SANI_2 TACT_23 ==> CATL_1 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 NA38_ZZ SANI_2 ==> CATL_1" " 222514 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 SANI_2 ==> NA38_ZZ" " 222514 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 SANI_2 ==> CATL_1 NA38_ZZ" " 222514 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 NA38_ZZ STOCD_10 ==> CATL_1" " 149135 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 STOCD_10 ==> NA38_ZZ" " 149135 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 STOCD_10 ==> CATL_1 NA38_ZZ" " 149135 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 NA38_ZZ TACT_23 ==> CATL_1" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 NA38_ZZ TACT_23 ==> CS1_8" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 TACT_23 ==> NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 TACT_23 ==> CATL_1 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 TACT_23 ==> CS1_8 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 MODV_11 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 SANI_2 TACT_23 ==> CATL_1" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 SANI_2 TACT_23 ==> CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 MODV_11 SANI_2 TACT_23 ==> CATL_1 CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ SANI_2 SEXE_1 ==> CATL_1" " 165976 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 SEXE_1 ==> NA38_ZZ" " 165976 #CONF: 1.0"
"ASCEN_2 CS1_8 SANI_2 SEXE_1 ==> CATL_1 NA38_ZZ" " 165976 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ SANI_2 SEXE_2 ==> CATL_1" " 204677 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 SEXE_2 ==> NA38_ZZ" " 204677 #CONF: 1.0"
"ASCEN_2 CS1_8 SANI_2 SEXE_2 ==> CATL_1 NA38_ZZ" " 204677 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ SANI_2 STOCD_10 ==> CATL_1" " 199035 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 STOCD_10 ==> NA38_ZZ" " 199035 #CONF: 1.0"
"ASCEN_2 CS1_8 SANI_2 STOCD_10 ==> CATL_1 NA38_ZZ" " 199035 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ SANI_2 TACT_23 ==> CATL_1" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ SANI_2 TACT_23 ==> CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 TACT_23 ==> NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 SANI_2 TACT_23 ==> CATL_1 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 TACT_23 ==> CS1_8 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 SANI_2 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_A GARL_1 INAT_11 SANI_2 ==> CATL_1" " 179252 #CONF: 1.0"
"ASCEN_2 DIPL_15_A GARL_1 NA38_ZZ SANI_2 ==> CATL_1" " 159185 #CONF: 1.0"
"ASCEN_2 DIPL_15_A GARL_1 SANI_2 STOCD_10 ==> CATL_1" " 147652 #CONF: 1.0"
"ASCEN_2 DIPL_15_A INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 199200 #CONF: 1.0"
"ASCEN_2 DIPL_15_A INAT_11 SANI_2 SEXE_2 ==> CATL_1" " 147555 #CONF: 1.0"
"ASCEN_2 DIPL_15_A INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 160215 #CONF: 1.0"
"ASCEN_2 DIPL_15_B GARL_1 INAT_11 SANI_2 ==> CATL_1" " 180032 #CONF: 1.0"
"ASCEN_2 DIPL_15_B INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 157758 #CONF: 1.0"
"ASCEN_2 DIPL_15_D GARL_1 INAT_11 SANI_2 ==> CATL_1" " 162956 #CONF: 1.0"
"ASCEN_2 DIPL_15_D INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 150247 #CONF: 1.0"
"ASCEN_2 DIPL_15_D INAT_11 SANI_2 TACT_11 ==> CATL_1" " 161459 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1" " 151613 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 MODV_11 TACT_23 ==> DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 INAT_11 MODV_11 TACT_23 ==> CATL_1 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 ==> NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CATL_1" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ TACT_23 ==> DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 TACT_23 ==> NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ ==> TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 ==> NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 ==> CATL_1 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CATL_1" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 SANI_2 TACT_23 ==> DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 ==> TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 INAT_11 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CATL_1" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 SANI_2 ==> NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CATL_1" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 NA38_ZZ TACT_23 ==> DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 TACT_23 ==> NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 NA38_ZZ ==> TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 TACT_23 ==> CATL_1 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ ==> CATL_1 TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 ==> NA38_ZZ TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 MODV_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 ==> CATL_1 NA38_ZZ TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 SANI_2 TACT_23 ==> CATL_1" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 SANI_2 TACT_23 ==> DIPL_15_Z" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 SANI_2 ==> TACT_23" " 160457 #CONF: 1.0"
"ASCEN_2 MODV_11 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 TACT_23" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ SANI_2 TACT_23 ==> CATL_1" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ SANI_2 TACT_23 ==> DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z SANI_2 TACT_23 ==> NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ SANI_2 ==> TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z SANI_2 TACT_23 ==> CATL_1 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ SANI_2 ==> CATL_1 TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z SANI_2 ==> NA38_ZZ TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z SANI_2 ==> CATL_1 NA38_ZZ TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_11 NA38_ZZ ==> CATL_1" " 171436 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_11 SANI_2 ==> CATL_1" " 190060 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_32 SANI_2 ==> CATL_1" " 193811 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_32 STOCD_10 ==> CATL_1" " 151343 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_32 TACT_11 ==> CATL_1" " 160418 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_40 NPERR_2 ==> CATL_1" " 182924 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_40 SANI_2 ==> CATL_1" " 184350 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 MODV_40 STOCD_10 ==> CATL_1" " 162917 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ NPERR_2 ==> CATL_1" " 153179 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 440654 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ SEXE_1 ==> CATL_1" " 213309 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ SEXE_2 ==> CATL_1" " 236612 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ STOCD_10 ==> CATL_1" " 330463 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ TACT_21 ==> CATL_1" " 180308 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 INAT_11 TACT_21 ==> NA38_ZZ" " 180308 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 TACT_21 ==> CATL_1 NA38_ZZ" " 180308 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NBPI_4 SANI_2 ==> CATL_1" " 182878 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NBPI_5 SANI_2 ==> CATL_1" " 233818 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NBPI_5 STOCD_10 ==> CATL_1" " 189213 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NPERR_2 SANI_2 ==> CATL_1" " 245426 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NPERR_2 STOCD_10 ==> CATL_1" " 193170 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NPERR_3 SANI_2 ==> CATL_1" " 158710 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 NPERR_4 SANI_2 ==> CATL_1" " 177605 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 SEXE_1 ==> CATL_1" " 379374 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 SEXE_2 ==> CATL_1" " 389335 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 563442 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 SURF_5 ==> CATL_1" " 201864 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 SURF_6 ==> CATL_1" " 187977 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 SURF_7 ==> CATL_1" " 245286 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 TACT_11 ==> CATL_1" " 328055 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SANI_2 TACT_21 ==> CATL_1" " 176531 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SEXE_1 STOCD_10 ==> CATL_1" " 283711 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SEXE_1 TACT_11 ==> CATL_1" " 173620 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SEXE_2 STOCD_10 ==> CATL_1" " 288912 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 SEXE_2 TACT_11 ==> CATL_1" " 159880 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 STOCD_10 SURF_6 ==> CATL_1" " 155037 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 STOCD_10 SURF_7 ==> CATL_1" " 226477 #CONF: 1.0"
"ASCEN_2 GARL_1 INAT_11 STOCD_10 TACT_11 ==> CATL_1" " 242160 #CONF: 1.0"
