itemset support
"ASCEN_2 COUPLE_1 GARL_1 SANI_2 ==> CATL_1" " 461254 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 GARL_1 ==> SANI_2" " 461254 #CONF: 0.9813852252006902"
"COUPLE_1 GARL_1 SANI_2 ==> ASCEN_2 CATL_1" " 461254 #CONF: 0.8941093004006738"
"CATL_1 COUPLE_1 GARL_1 ==> ASCEN_2 SANI_2" " 461254 #CONF: 0.8765121484955476"
"ASCEN_2 COUPLE_1 GARL_1 ==> CATL_1 SANI_2" " 461254 #CONF: 0.9813852252006902"
"COUPLE_1 GARL_1 ==> ASCEN_2 CATL_1 SANI_2" " 461254 #CONF: 0.8765121484955476"
"CATL_1 COUPLE_1 INAT_11 SANI_2 ==> ASCEN_2" " 514349 #CONF: 0.8918367346938776"
"ASCEN_2 COUPLE_1 INAT_11 SANI_2 ==> CATL_1" " 514349 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 SANI_2 ==> INAT_11" " 514349 #CONF: 0.873338132867869"
"ASCEN_2 CATL_1 COUPLE_1 INAT_11 ==> SANI_2" " 514349 #CONF: 0.9805453775969681"
"COUPLE_1 INAT_11 SANI_2 ==> ASCEN_2 CATL_1" " 514349 #CONF: 0.8918367346938776"
"CATL_1 COUPLE_1 INAT_11 ==> ASCEN_2 SANI_2" " 514349 #CONF: 0.8741039715854052"
"ASCEN_2 COUPLE_1 SANI_2 ==> CATL_1 INAT_11" " 514349 #CONF: 0.873338132867869"
"ASCEN_2 COUPLE_1 INAT_11 ==> CATL_1 SANI_2" " 514349 #CONF: 0.9805453775969681"
"ASCEN_2 CATL_1 COUPLE_1 ==> INAT_11 SANI_2" " 514349 #CONF: 0.8525055607304695"
"COUPLE_1 INAT_11 ==> ASCEN_2 CATL_1 SANI_2" " 514349 #CONF: 0.8695510311727085"
"ASCEN_2 COUPLE_1 ==> CATL_1 INAT_11 SANI_2" " 514349 #CONF: 0.8525055607304695"
"CATL_1 COUPLE_2 INAT_11 SANI_2 ==> ASCEN_2" " 534674 #CONF: 0.8124559334808296"
"ASCEN_2 COUPLE_2 INAT_11 SANI_2 ==> CATL_1" " 534674 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 SANI_2 ==> INAT_11" " 534674 #CONF: 0.9211132454153136"
"ASCEN_2 CATL_1 COUPLE_2 INAT_11 ==> SANI_2" " 534674 #CONF: 0.9698333953074977"
"COUPLE_2 INAT_11 SANI_2 ==> ASCEN_2 CATL_1" " 534674 #CONF: 0.8124559334808296"
"ASCEN_2 COUPLE_2 SANI_2 ==> CATL_1 INAT_11" " 534674 #CONF: 0.9211132454153136"
"ASCEN_2 COUPLE_2 INAT_11 ==> CATL_1 SANI_2" " 534674 #CONF: 0.9698333953074977"
"ASCEN_2 CATL_1 COUPLE_2 ==> INAT_11 SANI_2" " 534674 #CONF: 0.8903769006982479"
"ASCEN_2 COUPLE_2 ==> CATL_1 INAT_11 SANI_2" " 534674 #CONF: 0.8903769006982479"
"CATL_1 GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2" " 449921 #CONF: 0.8803165782934512"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ ==> CATL_1" " 449921 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ ==> INAT_11" " 449921 #CONF: 0.9144438392247407"
"GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2 CATL_1" " 449921 #CONF: 0.8803165782934512"
"ASCEN_2 GARL_1 NA38_ZZ ==> CATL_1 INAT_11" " 449921 #CONF: 0.9144438392247407"
"CATL_1 GARL_1 INAT_11 SANI_2 ==> ASCEN_2" " 768709 #CONF: 0.8778032679432558"
"ASCEN_2 GARL_1 INAT_11 SANI_2 ==> CATL_1" " 768709 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 SANI_2 ==> INAT_11" " 768709 #CONF: 0.9160654573361838"
"ASCEN_2 CATL_1 GARL_1 INAT_11 ==> SANI_2" " 768709 #CONF: 0.9812208250736194"
"GARL_1 INAT_11 SANI_2 ==> ASCEN_2 CATL_1" " 768709 #CONF: 0.8778032679432558"
"CATL_1 GARL_1 INAT_11 ==> ASCEN_2 SANI_2" " 768709 #CONF: 0.8609185412826158"
"ASCEN_2 GARL_1 SANI_2 ==> CATL_1 INAT_11" " 768709 #CONF: 0.9160654573361838"
"ASCEN_2 GARL_1 INAT_11 ==> CATL_1 SANI_2" " 768709 #CONF: 0.9812208250736194"
"ASCEN_2 CATL_1 GARL_1 ==> INAT_11 SANI_2" " 768709 #CONF: 0.8966606866658424"
"GARL_1 INAT_11 ==> ASCEN_2 CATL_1 SANI_2" " 768709 #CONF: 0.8609185412826158"
"ASCEN_2 GARL_1 ==> CATL_1 INAT_11 SANI_2" " 768709 #CONF: 0.8966606866658424"
"CATL_1 GARL_1 INAT_11 STOCD_10 ==> ASCEN_2" " 572623 #CONF: 0.9371100986495421"
"ASCEN_2 GARL_1 INAT_11 STOCD_10 ==> CATL_1" " 572623 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 STOCD_10 ==> GARL_1" " 572623 #CONF: 0.8362902684024665"
"ASCEN_2 CATL_1 GARL_1 STOCD_10 ==> INAT_11" " 572623 #CONF: 0.924250347830859"
"GARL_1 INAT_11 STOCD_10 ==> ASCEN_2 CATL_1" " 572623 #CONF: 0.9371100986495421"
"CATL_1 GARL_1 STOCD_10 ==> ASCEN_2 INAT_11" " 572623 #CONF: 0.8642244176605"
"ASCEN_2 INAT_11 STOCD_10 ==> CATL_1 GARL_1" " 572623 #CONF: 0.8362902684024665"
"ASCEN_2 GARL_1 STOCD_10 ==> CATL_1 INAT_11" " 572623 #CONF: 0.924250347830859"
"GARL_1 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 572623 #CONF: 0.8642244176605"
"CATL_1 GARL_1 NA38_ZZ SANI_2 ==> ASCEN_2" " 480703 #CONF: 0.8736972776875066"
"ASCEN_2 GARL_1 NA38_ZZ SANI_2 ==> CATL_1" " 480703 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ ==> SANI_2" " 480703 #CONF: 0.9770068453058437"
"GARL_1 NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1" " 480703 #CONF: 0.8736972776875066"
"CATL_1 GARL_1 NA38_ZZ ==> ASCEN_2 SANI_2" " 480703 #CONF: 0.8523510877293771"
"ASCEN_2 GARL_1 NA38_ZZ ==> CATL_1 SANI_2" " 480703 #CONF: 0.9770068453058437"
"GARL_1 NA38_ZZ ==> ASCEN_2 CATL_1 SANI_2" " 480703 #CONF: 0.8523510877293771"
"CATL_1 GARL_1 SANI_2 STOCD_10 ==> ASCEN_2" " 608652 #CONF: 0.9352553139506474"
"ASCEN_2 GARL_1 SANI_2 STOCD_10 ==> CATL_1" " 608652 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 STOCD_10 ==> GARL_1" " 608652 #CONF: 0.8363717812537359"
"ASCEN_2 CATL_1 GARL_1 STOCD_10 ==> SANI_2" " 608652 #CONF: 0.9824034708838939"
"GARL_1 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 608652 #CONF: 0.9352553139506474"
"CATL_1 GARL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 608652 #CONF: 0.9186007552227182"
"ASCEN_2 SANI_2 STOCD_10 ==> CATL_1 GARL_1" " 608652 #CONF: 0.8363717812537359"
"ASCEN_2 GARL_1 STOCD_10 ==> CATL_1 SANI_2" " 608652 #CONF: 0.9824034708838939"
"ASCEN_2 CATL_1 STOCD_10 ==> GARL_1 SANI_2" " 608652 #CONF: 0.8186803505255866"
"GARL_1 STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 608652 #CONF: 0.9186007552227182"
"ASCEN_2 STOCD_10 ==> CATL_1 GARL_1 SANI_2" " 608652 #CONF: 0.8186803505255866"
"CATL_1 INAT_11 NA38_ZZ SANI_2 ==> ASCEN_2" " 613515 #CONF: 0.8407044478823947"
"ASCEN_2 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 613515 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ SANI_2 ==> INAT_11" " 613515 #CONF: 0.89174339929796"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ ==> SANI_2" " 613515 #CONF: 0.9720034981764488"
"INAT_11 NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1" " 613515 #CONF: 0.8407044478823947"
"CATL_1 INAT_11 NA38_ZZ ==> ASCEN_2 SANI_2" " 613515 #CONF: 0.8164056938081101"
"ASCEN_2 NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 613515 #CONF: 0.89174339929796"
"ASCEN_2 INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 613515 #CONF: 0.9720034981764488"
"ASCEN_2 CATL_1 NA38_ZZ ==> INAT_11 SANI_2" " 613515 #CONF: 0.8633322826313331"
"ASCEN_2 NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 613515 #CONF: 0.8633322826313331"
"CATL_1 INAT_11 SANI_2 SEXE_1 ==> ASCEN_2" " 512694 #CONF: 0.8587839195979899"
"ASCEN_2 INAT_11 SANI_2 SEXE_1 ==> CATL_1" " 512694 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 SEXE_1 ==> INAT_11" " 512694 #CONF: 0.8977024012550822"
"ASCEN_2 CATL_1 INAT_11 SEXE_1 ==> SANI_2" " 512694 #CONF: 0.9737962734334935"
"INAT_11 SANI_2 SEXE_1 ==> ASCEN_2 CATL_1" " 512694 #CONF: 0.8587839195979899"
"CATL_1 INAT_11 SEXE_1 ==> ASCEN_2 SANI_2" " 512694 #CONF: 0.8354568994034243"
"ASCEN_2 SANI_2 SEXE_1 ==> CATL_1 INAT_11" " 512694 #CONF: 0.8977024012550822"
"ASCEN_2 INAT_11 SEXE_1 ==> CATL_1 SANI_2" " 512694 #CONF: 0.9737962734334935"
"ASCEN_2 CATL_1 SEXE_1 ==> INAT_11 SANI_2" " 512694 #CONF: 0.8708962335462895"
"INAT_11 SEXE_1 ==> ASCEN_2 CATL_1 SANI_2" " 512694 #CONF: 0.818200098306448"
"ASCEN_2 SEXE_1 ==> CATL_1 INAT_11 SANI_2" " 512694 #CONF: 0.8708962335462895"
"CATL_1 INAT_11 SANI_2 SEXE_2 ==> ASCEN_2" " 536329 #CONF: 0.8408703941200265"
"ASCEN_2 INAT_11 SANI_2 SEXE_2 ==> CATL_1" " 536329 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 SEXE_2 ==> INAT_11" " 536329 #CONF: 0.8964320157514796"
"ASCEN_2 CATL_1 INAT_11 SEXE_2 ==> SANI_2" " 536329 #CONF: 0.9762636770549485"
"INAT_11 SANI_2 SEXE_2 ==> ASCEN_2 CATL_1" " 536329 #CONF: 0.8408703941200265"
"CATL_1 INAT_11 SEXE_2 ==> ASCEN_2 SANI_2" " 536329 #CONF: 0.8204788902181196"
"ASCEN_2 SANI_2 SEXE_2 ==> CATL_1 INAT_11" " 536329 #CONF: 0.8964320157514796"
"ASCEN_2 INAT_11 SEXE_2 ==> CATL_1 SANI_2" " 536329 #CONF: 0.9762636770549485"
"ASCEN_2 CATL_1 SEXE_2 ==> INAT_11 SANI_2" " 536329 #CONF: 0.8718755283315777"
"INAT_11 SEXE_2 ==> ASCEN_2 CATL_1 SANI_2" " 536329 #CONF: 0.8043266022300373"
"ASCEN_2 SEXE_2 ==> CATL_1 INAT_11 SANI_2" " 536329 #CONF: 0.8718755283315777"
"CATL_1 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 671423 #CONF: 0.9346921217925873"
"ASCEN_2 INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 671423 #CONF: 1.0"
"ASCEN_2 CATL_1 SANI_2 STOCD_10 ==> INAT_11" " 671423 #CONF: 0.9226277913893771"
"ASCEN_2 CATL_1 INAT_11 STOCD_10 ==> SANI_2" " 671423 #CONF: 0.9805832474098826"
"INAT_11 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 671423 #CONF: 0.9346921217925873"
"CATL_1 SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 671423 #CONF: 0.8597934210256726"
"CATL_1 INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 671423 #CONF: 0.9165008176425141"
"ASCEN_2 SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 671423 #CONF: 0.9226277913893771"
"ASCEN_2 INAT_11 STOCD_10 ==> CATL_1 SANI_2" " 671423 #CONF: 0.9805832474098826"
"ASCEN_2 CATL_1 STOCD_10 ==> INAT_11 SANI_2" " 671423 #CONF: 0.9031118225043883"
"SANI_2 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 671423 #CONF: 0.8597934210256726"
"INAT_11 STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 671423 #CONF: 0.9165008176425141"
"CATL_1 STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 671423 #CONF: 0.841337924570386"
"ASCEN_2 STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 671423 #CONF: 0.9031118225043883"
"STOCD_10 ==> ASCEN_2 CATL_1 INAT_11 SANI_2" " 671423 #CONF: 0.841337924570386"
"GARL_1 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 563442 #CONF: 0.9371535210494538"
"ASCEN_2 INAT_11 SANI_2 STOCD_10 ==> GARL_1" " 563442 #CONF: 0.8391758995446984"
"ASCEN_2 GARL_1 SANI_2 STOCD_10 ==> INAT_11" " 563442 #CONF: 0.9257211017132942"
"ASCEN_2 GARL_1 INAT_11 STOCD_10 ==> SANI_2" " 563442 #CONF: 0.9839667634726513"
"GARL_1 SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 563442 #CONF: 0.8657855796136062"
"GARL_1 INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 563442 #CONF: 0.9220851907857269"
"ASCEN_2 INAT_11 STOCD_10 ==> GARL_1 SANI_2" " 563442 #CONF: 0.8228818287236498"
"ASCEN_2 GARL_1 STOCD_10 ==> INAT_11 SANI_2" " 563442 #CONF: 0.9094316233936025"
"GARL_1 STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 563442 #CONF: 0.8503681031594389"
"COUPLE_1 GARL_1 INAT_11 SANI_2 ==> CATL_1" " 456868 #CONF: 1.0"
"CATL_1 COUPLE_1 GARL_1 SANI_2 ==> INAT_11" " 456868 #CONF: 0.8856073396771736"
"CATL_1 COUPLE_1 GARL_1 INAT_11 ==> SANI_2" " 456868 #CONF: 0.9841054438693195"
"COUPLE_1 GARL_1 SANI_2 ==> CATL_1 INAT_11" " 456868 #CONF: 0.8856073396771736"
"COUPLE_1 GARL_1 INAT_11 ==> CATL_1 SANI_2" " 456868 #CONF: 0.9841054438693195"
"CATL_1 COUPLE_1 GARL_1 ==> INAT_11 SANI_2" " 456868 #CONF: 0.868177516636959"
"COUPLE_1 GARL_1 ==> CATL_1 INAT_11 SANI_2" " 456868 #CONF: 0.868177516636959"
"COUPLE_2 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 489752 #CONF: 1.0"
"CATL_1 COUPLE_2 NA38_ZZ SANI_2 ==> INAT_11" " 489752 #CONF: 0.9032331835174219"
"CATL_1 COUPLE_2 INAT_11 NA38_ZZ ==> SANI_2" " 489752 #CONF: 0.9685401257762133"
"COUPLE_2 NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 489752 #CONF: 0.9032331835174219"
"COUPLE_2 INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 489752 #CONF: 0.9328947142848979"
"CATL_1 COUPLE_2 NA38_ZZ ==> INAT_11 SANI_2" " 489752 #CONF: 0.8708962681869428"
"COUPLE_2 NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 489752 #CONF: 0.837560882175888"
"GARL_1 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 500258 #CONF: 1.0"
"CATL_1 GARL_1 NA38_ZZ SANI_2 ==> INAT_11" " 500258 #CONF: 0.9092392865062142"
"CATL_1 GARL_1 INAT_11 NA38_ZZ ==> SANI_2" " 500258 #CONF: 0.978806081120742"
"GARL_1 NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 500258 #CONF: 0.9092392865062142"
"GARL_1 INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 500258 #CONF: 0.978806081120742"
"CATL_1 GARL_1 NA38_ZZ ==> INAT_11 SANI_2" " 500258 #CONF: 0.8870247334535518"
"GARL_1 NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 500258 #CONF: 0.8870247334535518"
"GARL_1 INAT_11 SANI_2 SEXE_2 ==> CATL_1" " 446815 #CONF: 1.0"
"CATL_1 GARL_1 SANI_2 SEXE_2 ==> INAT_11" " 446815 #CONF: 0.9084486137881117"
"CATL_1 GARL_1 INAT_11 SEXE_2 ==> SANI_2" " 446815 #CONF: 0.9816636311107498"
"GARL_1 SANI_2 SEXE_2 ==> CATL_1 INAT_11" " 446815 #CONF: 0.9084486137881117"
"GARL_1 INAT_11 SEXE_2 ==> CATL_1 SANI_2" " 446815 #CONF: 0.9816636311107498"
"CATL_1 GARL_1 SEXE_2 ==> INAT_11 SANI_2" " 446815 #CONF: 0.8888108674765421"
"GARL_1 SEXE_2 ==> CATL_1 INAT_11 SANI_2" " 446815 #CONF: 0.8888108674765421"
"GARL_1 INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 601227 #CONF: 1.0"
"CATL_1 INAT_11 SANI_2 STOCD_10 ==> GARL_1" " 601227 #CONF: 0.8369718349073414"
"CATL_1 GARL_1 SANI_2 STOCD_10 ==> INAT_11" " 601227 #CONF: 0.9238460510120823"
"CATL_1 GARL_1 INAT_11 STOCD_10 ==> SANI_2" " 601227 #CONF: 0.9839211720115473"
"INAT_11 SANI_2 STOCD_10 ==> CATL_1 GARL_1" " 601227 #CONF: 0.8369718349073414"
"GARL_1 SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 601227 #CONF: 0.9238460510120823"
"GARL_1 INAT_11 STOCD_10 ==> CATL_1 SANI_2" " 601227 #CONF: 0.9839211720115473"
"CATL_1 INAT_11 STOCD_10 ==> GARL_1 SANI_2" " 601227 #CONF: 0.820682397071229"
"CATL_1 GARL_1 STOCD_10 ==> INAT_11 SANI_2" " 601227 #CONF: 0.9073946627305739"
"INAT_11 STOCD_10 ==> CATL_1 GARL_1 SANI_2" " 601227 #CONF: 0.820682397071229"
"GARL_1 STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 601227 #CONF: 0.9073946627305739"
"CATL_1 GARL_1 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 563442 #CONF: 0.9371535210494538"
"ASCEN_2 GARL_1 INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 563442 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 SANI_2 STOCD_10 ==> GARL_1" " 563442 #CONF: 0.8391758995446984"
"ASCEN_2 CATL_1 GARL_1 SANI_2 STOCD_10 ==> INAT_11" " 563442 #CONF: 0.9257211017132942"
"ASCEN_2 CATL_1 GARL_1 INAT_11 STOCD_10 ==> SANI_2" " 563442 #CONF: 0.9839667634726513"
"GARL_1 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 563442 #CONF: 0.9371535210494538"
"CATL_1 GARL_1 SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 563442 #CONF: 0.8657855796136062"
"CATL_1 GARL_1 INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 563442 #CONF: 0.9220851907857269"
"ASCEN_2 INAT_11 SANI_2 STOCD_10 ==> CATL_1 GARL_1" " 563442 #CONF: 0.8391758995446984"
"ASCEN_2 GARL_1 SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 563442 #CONF: 0.9257211017132942"
"ASCEN_2 GARL_1 INAT_11 STOCD_10 ==> CATL_1 SANI_2" " 563442 #CONF: 0.9839667634726513"
"ASCEN_2 CATL_1 INAT_11 STOCD_10 ==> GARL_1 SANI_2" " 563442 #CONF: 0.8228818287236498"
"ASCEN_2 CATL_1 GARL_1 STOCD_10 ==> INAT_11 SANI_2" " 563442 #CONF: 0.9094316233936025"
"GARL_1 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 563442 #CONF: 0.8657855796136062"
"GARL_1 INAT_11 STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 563442 #CONF: 0.9220851907857269"
"CATL_1 GARL_1 STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 563442 #CONF: 0.8503681031594389"
"ASCEN_2 INAT_11 STOCD_10 ==> CATL_1 GARL_1 SANI_2" " 563442 #CONF: 0.8228818287236498"
"ASCEN_2 GARL_1 STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 563442 #CONF: 0.9094316233936025"
"GARL_1 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11 SANI_2" " 563442 #CONF: 0.8503681031594389"
